segment_id,recording_id,speaker_group_id,dataset_split,duration_seconds,audio_path,review_status,transcription,final_selection
REC101_SEG0015,REC101,SPK009,train,5.744,data/processed/segments/REC101/REC101_SEG0015.wav,reviewed,innas yasuɛ ḍfar ayi dd ejj imettinen ad neḍren imettinen nsen,yes
REC101_SEG0017_PART01,REC101,SPK009,train,10.232,data/processed/segments/REC101/REC101_SEG0017_PART01.wav,reviewed,rami inya ḍi tɣarrabut nyin imeḥḍaren nnes akides uca xzar tekkar dd ict n tḥaryaḍt ḍi rebḥar ar mani drint remwaj aɣarrabu,yes
REC101_SEG0017_PART02,REC101,SPK009,train,10.232,data/processed/segments/REC101/REC101_SEG0017_PART02.wav,reviewed,maca yasuɛ tuɣa ittes usin dd ɣares imeḥḍaren nnes uca ssfaqen t i ḍ nnanas a siditneɣ senjem aneɣ aqa ad nettwahellek,yes
REC101_SEG0019,REC101,SPK009,train,2.608,data/processed/segments/REC101/REC101_SEG0019.wav,reviewed,asgenfi n ṭnayen n imeryaḥen,yes
REC101_SEG0021_PART02,REC101,SPK009,train,13.768,data/processed/segments/REC101/REC101_SEG0021_PART02.wav,reviewed,sen ruḥem rexdenni ffɣen dd udfen deg irfan uca xzar taḥimart n irfan amen tmun teḥduddar zi teysart uca irfan wḍan ḍi rebḥar ṭmmuṭ deg waman,yes
REC102_SEG0003,REC102,SPK009,train,1.136,data/processed/segments/REC102/REC102_SEG0003.wav,reviewed,uca xzar,yes
REC102_SEG0004_PART02,REC102,SPK009,train,14.172,data/processed/segments/REC102/REC102_SEG0004_PART02.wav,reviewed,ad iniɣ i wanita ddnub nnec ttwaɣfaren niɣ ad iniɣ kkar uyur maca ḥima ad tessnem belli mmis n bnaḍem ɣares ssulṭa ḍi ṭammurṭ ḥima ad iɣfar ddnub ad iniɣ i uneɛḍab a kkar,yes
REC102_SEG0005,REC102,SPK009,train,14.264,data/processed/segments/REC102/REC102_SEG0005.wav,reviewed,ksi tassut nnec tarekkʷeḥed ɣar ṭaddarṭ nnec xenni ikkar iruḥ ɣar ṭaddarṭ nnes rami izra rɣaci man aya tbehten ssɛudjen arebbi wenni iwcin ssulṭa am ṭanita i iwḍan,yes
REC102_SEG0007,REC102,SPK009,train,17.392,data/processed/segments/REC102/REC102_SEG0007.wav,reviewed,rami ssenni ikka yasuɛ izra aryaz wenni umi qqaren matta iqqim ɣar ṭaddarṭ n ḍḍariba innas ḍfar ayi dd uca ikkar iḍfar i t rami qqimen niṭni ɣar ttabra ḍi ṭaddarṭ usin dd wattas n ayt n ḍḍariba ḍ imednab,yes
REC102_SEG0008,REC102,SPK009,train,17.136,data/processed/segments/REC102/REC102_SEG0008.wav,reviewed,qqimen ɣar ttabra ak ḍ yasuɛ ḍ imeḥḍaren nnes rami zrin ifarisiyyen man aya nnan i imeḥḍaren nnes mayemmi ittett umsermad nwem ak ḍ ayt n ḍḍariba ḍ imednab umi isra yasuɛ man aya inna asen inni iseḥḥen war ḥdijen ca aḍbib maca imehrac,yes
REC102_SEG0010,REC102,SPK009,train,1.808,data/processed/segments/REC102/REC102_SEG0010.wav,reviewed,aseqsi x uzummi,yes
REC102_SEG0011_PART02,REC102,SPK009,train,11.848,data/processed/segments/REC102/REC102_SEG0011_PART02.wav,reviewed,izemmar ad ceḍnen reḥbab n umuray umi amuray ɛad akidsen ad dd asen wussan ad xasen immeksi umuray xenni ad zummen,yes
REC102_SEG0013,REC102,SPK009,train,18.0,data/processed/segments/REC102/REC102_SEG0013.wav,reviewed,ura ḍ binu n jdid war ittwagg ca ḍi txuncay tiburay ḥima war dduqquzent txuncay ad izedjeɛ binu uca ṭixuncay ad ḍeyyɛent ittxessa ad tteggen binu n jdid ḍi txuncay n jdid ḥima ad ttwaxemmren niṭni s ṭnayen,yes
REC102_SEG0017_PART01,REC102,SPK009,train,11.528,data/processed/segments/REC102/REC102_SEG0017_PART01.wav,reviewed,maca inneqreb dd yasuɛ izra i tt inna egg ur a yedji aqa l iman nnem i cem issnejmen uca tettwassggenfa ṭemɣarṭ nni ḍi ṭsaɛɛet nni,yes
REC102_SEG0017_PART02,REC102,SPK009,train,11.528,data/processed/segments/REC102/REC102_SEG0017_PART02.wav,reviewed,xenni yusa dd yasuɛ ɣar ṭaddarṭ n umeqqran izra iɣeyyaḍen ḍ rɣaci sɣuyyun inna asen ffɣem ssa taḥenjirt war temmut ca aqa tettes,yes
REC102_SEG0018,REC102,SPK009,train,12.432,data/processed/segments/REC102/REC102_SEG0018.wav,reviewed,maca niṭni ḍeḥcen ḍayes arami issuffeɣ rɣaci yudef ɣar daxer uca ittef i tt zeg ufus nnes xenni tekkar tḥenjirt uca iffeɣ rexbar ɣar ṭammurṭ nni marra,yes
REC102_SEG0020_PART02,REC102,SPK009,train,13.176,data/processed/segments/REC102/REC102_SEG0020_PART02.wav,reviewed,tumnem belli zemmareɣ ad ggeɣ man aya nnanas wah a siditneɣ rexdenni iḥada ṭittawin nsen inna ad ɣarwem yiri ɛlaḥsab l iman nwem rexdenni ttwarezment ṭittawin nsen,yes
REC102_SEG0022_PART02,REC102,SPK009,train,11.112,data/processed/segments/REC102/REC102_SEG0022_PART02.wav,reviewed,ɛemmas war nezri am wanita ḍi israil maca ifarisiyyen nnan s umeqqran n aryaḥ iɛfffanen issuffuɣ raryaḥ iɛfffanen,yes
REC102_SEG0024_PART02,REC102,SPK009,train,12.072,data/processed/segments/REC102/REC102_SEG0024_PART02.wav,reviewed,rehracat ḍ reɛyub n rgens rami izra yasuɛ rɣaci iḥinn xasen minzi uḥren nnhewren am wudji i war ɣar idji umeksaw,yes
REC103_SEG0002,REC103,SPK009,train,11.408,data/processed/segments/REC103/REC103_SEG0002.wav,reviewed,iraɣa yasuɛ x ṭenɛac n imeḥḍaren nnes iwca asen ssulṭa ḥima ad ssuffɣen raryaḥ imengas u ḥima ad ssgenfan marra rehracat ḍ reɛyubat,yes
REC103_SEG0003_PART02,REC103,SPK009,train,10.04,data/processed/segments/REC103/REC103_SEG0003_PART02.wav,reviewed,ḍ yaɛqub mmis n zabdi ḍ umas yuḥanna ḍ filippus ḍ bar tulumawus tuma ḍ matta,yes
REC103_SEG0004_PART02,REC103,SPK009,train,14.408,data/processed/segments/REC103/REC103_SEG0004_PART02.wav,reviewed,yasuɛ issekk ṭenɛac a yumur i ṭen inna war ttruḥem ca x webrid n regnuss war ttadfem ca ɣar tendint n isamariyyen maca ḥsen ad traḥem ɣar wudji iweddaren n ṭaddarṭ n israil,yes
REC103_SEG0006,REC103,SPK009,train,16.784,data/processed/segments/REC103/REC103_SEG0006.wav,reviewed,war kessim ca wureɣ ura ḍ nnuqart ura ḍ nnḥas deg ibuyas nwem war kessim ca ttesṭim i webrid ra ḍ ṭnayen n tcamirat ra ḍ sandaliyat ura ḍ taɣɣarct nneɣni minzi axeddam isdahedj macca nnes,yes
REC103_SEG0007,REC103,SPK009,train,8.304,data/processed/segments/REC103/REC103_SEG0007.wav,reviewed,man tandint niɣ dcar i ɣa tadfem arzum wi ḍayes isdahedj uca qqimem din ar ḍ traḥem,yes
REC103_SEG0008_PART01,REC103,SPK009,train,11.144,data/processed/segments/REC103/REC103_SEG0008_PART01.wav,reviewed,mara tudfem ɣar ṭaddarṭ sedjmem x aytbab n ṭaddarṭ s rehna mara ṭaddarṭ tesdahedj jjem xas rehna nwem mara war t tesdihedj,yes
REC103_SEG0010,REC103,SPK009,train,3.888,data/processed/segments/REC103/REC103_SEG0010.wav,reviewed,yasuɛ issawar x reḥsaret ḍ udarrec,yes
REC103_SEG0011,REC103,SPK009,train,9.904,data/processed/segments/REC103/REC103_SEG0011.wav,reviewed,xzarem rexxu ad kenniw ssekkeɣ am udji ḍi rwesṭ n wuccanen irim tfettnem amecnaw ifiɣran u ɣeffrem am idbiren,yes
REC103_SEG0013_PART01,REC103,SPK009,train,12.872,data/processed/segments/REC103/REC103_SEG0013_PART01.wav,reviewed,ad kenniw hettken s urekkuḍ ḍi ṭemzidawin nsen ad kenniw neddhen zzat i rḥukkam ḍ zzat i ijedjiden ḍi ssibbet inu ḥima ad tirim ḍ cchadet i niṭni u,yes
REC103_SEG0013_PART02,REC103,SPK009,train,12.872,data/processed/segments/REC103/REC103_SEG0013_PART02.wav,reviewed,ra i regnus mara sellmen kenniw war kessim ca s wemnus mammec ḍ min ɣa tessiwrem minzi ad awem immewc ḍi ṭsaɛɛet nni min ittxessa ad tinim,yes
REC103_SEG0015,REC103,SPK009,train,17.488,data/processed/segments/REC103/REC103_SEG0015.wav,reviewed,maca wenni i ɣa isbaren ar aneggaru ad ittwassenjem mara darrcen xawem ḍi tendint a arewrem ɣar tenneɣnit s tidett necc ad awem iniɣ kenniw war tettekkem ca x marra tineddam n israil ar dd ɣa yas mmis n bnaḍem,yes
REC103_SEG0016,REC103,SPK009,train,13.136,data/processed/segments/REC103/REC103_SEG0016.wav,reviewed,war idji umeḥḍar yuɛra x umsermad nnes ura ḍ amsexxar x bab nnes ikfa i umeḥḍar ad yiri am umsermad nnes u amsexxar am bab nnes,yes
REC103_SEG0018,REC103,SPK009,train,18.064,data/processed/segments/REC103/REC103_SEG0018.wav,reviewed,war tteggʷedem ca zeg inni ineqqen arrimet maca war zemmaren ad nɣen reɛmar ggʷedem ḍ amezwaru zeg wenni izemmaren ad isshellek reɛmar ḍ arrimet ḍi jehennama ma war ttmenzin ṭnayen n zzawec s yijjen usuldi n nnḥas,yes
REC103_SEG0019_PART02,REC103,SPK009,train,12.184,data/processed/segments/REC103/REC103_SEG0019_PART02.wav,reviewed,ca aqa kenniw teɛdum zzawec attas s uya kur ijjen wenni zzayi i ɣa icehden zzat i iwḍan ura ḍ necc ad zzayes cehdeɣ zzat i baba i idjan deg ijenwan,yes
REC103_SEG0022_PART01,REC103,SPK009,train,10.84,data/processed/segments/REC103/REC103_SEG0022_PART01.wav,reviewed,wenni ittexsen babas niɣ ḍ yemmas xafi war ḍ ayi isdihedj ca uca wenni ittexsen mmis niɣ ḍ yedjis xafi war ḍ ayi isdihe,yes
REC103_SEG0022_PART02,REC103,SPK009,train,10.84,data/processed/segments/REC103/REC103_SEG0022_PART02.wav,reviewed,dj ca wenni war ikessin ssalib nnes uca ad ayi dd iḍfar aqa netta war ḍ ayi isdihedj ca wenni i ɣa yafen ṭudarṭ nnes ad tt ixessar,yes
REC103_SEG0023_PART01,REC103,SPK009,train,12.76,data/processed/segments/REC103/REC103_SEG0023_PART01.wav,reviewed,ḍ wenni i ɣa ixessaren ṭudarṭ nnes ḍi ttweɛ inu ad tt yaf wenni kenniw i ɣa iqebren iqebber ayi u wenni ḍ ayi ɣa iqebren iqebber wenni ḍ ayi dd issekken,yes
REC104_SEG0001,REC104,SPK009,train,2.576,data/processed/segments/REC104/REC104_SEG0001.wav,reviewed,yasuɛ ḍ yuḥanna amseɣḍas,yes
REC104_SEG0002,REC104,SPK009,train,10.16,data/processed/segments/REC104/REC104_SEG0002.wav,reviewed,awarni rami ikemmer yasuɛ rumur nnes i ṭenɛac n imeḥḍaren nnes yuyur ssenni ḥima ad issermed u ad ibarreḥ ḍi tneddam nsen,yes
REC104_SEG0003_PART02,REC104,SPK009,train,13.016,data/processed/segments/REC104/REC104_SEG0003_PART02.wav,reviewed,yasuɛ inna asen ruḥem tɛawdem i yuḥanna min tesram ḍ min ṭezrim aqa idarɣaren ttwaran ineɛḍaben gguren ḍ yinni ḍi idja rbars ttwassizdigen,yes
REC104_SEG0005,REC104,SPK009,train,13.296,data/processed/segments/REC104/REC104_SEG0005.wav,reviewed,sseɛd n wenni war ḍayi ittendrifen rami uyuren ina ibḍa yasuɛ issawar ak ḍ rɣaci x yuḥanna inna min ɣar dd teffɣem ɣar rexra maḥend ad t tzarem,yes
REC104_SEG0006_PART01,REC104,SPK009,train,14.632,data/processed/segments/REC104/REC104_SEG0006_PART01.wav,reviewed,ma ɣar ijjen uɣanim issenhezza t usemmiḍ mara lla min ɣar dd teffɣem ad t tzarem ma ɣar ijjen bnaḍem s warruḍ yarḍeb xzar inni yarrḍen arruḍ iɣran yarḍeb a,yes
REC104_SEG0008_PART01,REC104,SPK009,train,10.68,data/processed/segments/REC104/REC104_SEG0008_PART01.wav,reviewed,jar inni dd ittwaxerqen zi temɣarin war dd iffiɣ ura ḍ ijj ḍ ameqqran x yuḥanna amseɣḍas waxxa amenni amezyan ḍi tgeldit n ijenwan ḍ ameqqran xas ze,yes
REC104_SEG0009,REC104,SPK009,train,17.936,data/processed/segments/REC104/REC104_SEG0009.wav,reviewed,minzi marra inabiyyen ḍ ccariɛa tuɣa ttnabban ar dd yas yuḥanna mara texsem qebrem aqa wanita ḍ iliya wenni ad dd yas wenni ɣar idja imezzuɣen i usedji ad iser,yes
REC104_SEG0010,REC104,SPK009,train,2.864,data/processed/segments/REC104/REC104_SEG0010.wav,reviewed,wi ak ḍ i ɣa ssemquddeɣ jjir a,yes
REC104_SEG0014_PART01,REC104,SPK009,train,12.552,data/processed/segments/REC104/REC104_SEG0014_PART01.wav,reviewed,rexdenni ibḍa ittwebbex tineddam i ḍi igga attas n reɛjayeb nnes minzi niṭenti war tubent ca uct xam a xurazin,yes
REC104_SEG0014_PART02,REC104,SPK009,train,12.552,data/processed/segments/REC104/REC104_SEG0014_PART02.wav,reviewed,uct xam a bayt sayda mri tuɣa ttwaggent ḍi sur ḍ saydun reɛjayeb ijehden tinni ittwaggen ḍaykent iri aqa tubent attas zeg wami,yes
REC104_SEG0016_PART01,REC104,SPK009,train,13.048,data/processed/segments/REC104/REC104_SEG0016_PART01.wav,reviewed,maca necc ad awem iniɣ ad yiri rḥar i tendint n sur ḍ saydun ihwen zi rḥar nwem deg wass n lḥisab i cem a tandint n kafarnaḥum ṭenni ittwassgeɛɛden,yes
REC104_SEG0018,REC104,SPK009,train,2.064,data/processed/segments/REC104/REC104_SEG0018.wav,reviewed,tazadjit n yasuɛ,yes
REC104_SEG0019_PART01,REC104,SPK009,train,10.92,data/processed/segments/REC104/REC104_SEG0019_PART01.wav,reviewed,ḍi tsaɛet nni ibḍa yasuɛ ad yini ḥemdeɣ cek a baba sidi n ujenna ḍ ṭammurṭ minzi tessnuffared aya x imiɣisen ḍ imusna,yes
REC104_SEG0019_PART02,REC104,SPK009,train,10.92,data/processed/segments/REC104/REC104_SEG0019_PART02.wav,reviewed,wen maca tessaregbed aya i iḥenjiren wah a baba minzi ḍ wa ḍ arḍa i cek marra min idjan immewc ayi dd zi baba,yes
REC104_SEG0020_PART01,REC104,SPK009,train,10.408,data/processed/segments/REC104/REC104_SEG0020_PART01.wav,reviewed,uca ura ḍ ijj war issin tammemmit mɣir tababbat uca ura ḍ ijj war issin tababbat mɣir tammemmit u wi umi ixes,yes
REC105_SEG0002_PART01,REC105,SPK009,train,13.236,data/processed/segments/REC105/REC105_SEG0002_PART01.wav,reviewed,ḍi rweqt nni icuq yasuɛ deg iyyaren n zzariɛet n imendi ḍi ssebt tuɣa imeḥḍaren nnes djuzen uca bdan reqqḍen tidrin ccin zzaysent arami ṭen zrin ifarisiyyen,yes
REC105_SEG0008,REC105,SPK009,train,14.448,data/processed/segments/REC105/REC105_SEG0008.wav,reviewed,rexdenni innas i bnaḍem nni swizzeḍ afus nnec isswizzeḍ afus nnes uca iḍwer iggenfa am wenneɣni ifarisiyyen ffɣen dd ɣar barra mcawaren xas mammec ɣa ggen ad t nɣen,yes
REC105_SEG0010,REC105,SPK009,train,10.32,data/processed/segments/REC105/REC105_SEG0010.wav,reviewed,maca yasuɛ issen aya uca yuyur ssenni iḍfar i t i dd ijjen rɣaci ḍ ameqqran issgenfa i ṭen marra,yes
REC105_SEG0012,REC105,SPK009,train,3.856,data/processed/segments/REC105/REC105_SEG0012.wav,reviewed,xzar amsexxar inu wenni farrzeɣ,yes
REC105_SEG0014,REC105,SPK009,train,2.384,data/processed/segments/REC105/REC105_SEG0014.wav,reviewed,ad xas ssarseɣ arruḥ inu,yes
REC105_SEG0016_PART01,REC105,SPK009,train,10.36,data/processed/segments/REC105/REC105_SEG0016_PART01.wav,reviewed,war ittemcubbuc war isɣuyyu ura ḍ ijj war ittesri tmijja nnes deg ibriden aɣanim yarzen war t yarezzi,yes
REC105_SEG0016_PART02,REC105,SPK009,train,10.36,data/processed/segments/REC105/REC105_SEG0016_PART02.wav,reviewed,ura ḍ taftic idduxxunen war tt issxessi ar dd ɣa issuffeɣ reḥkam i ɣa inedhen i uɣelleb uca ad ssitmen regnus deg yisem nnes,yes
REC105_SEG0017,REC105,SPK009,train,2.768,data/processed/segments/REC105/REC105_SEG0017.wav,reviewed,awar n yasuɛ x arruḥ iqeddsen,yes
REC105_SEG0018,REC105,SPK009,train,7.408,data/processed/segments/REC105/REC105_SEG0018.wav,reviewed,rexdenni iwyenas dd ijjen umeryaḥ tuɣa t ḍ adarɣar ḍ aynaw uca netta issgenfa i t,yes
REC105_SEG0019,REC105,SPK009,train,10.256,data/processed/segments/REC105/REC105_SEG0019.wav,reviewed,arami wenni tuɣa idjan ḍ aynaw ḍ adarɣar iḍwer issawar u ittwara itebhet rɣaci marra nnan ma wanita war idji ḍ mmis n dawud,yes
REC105_SEG0020,REC105,SPK009,train,10.0,data/processed/segments/REC105/REC105_SEG0020.wav,reviewed,maca srin ifarisiyyen man aya nnan wanita issuffuɣ ccwaten mɣir s webrid n beɛalzabub ameqqran n ccwaten,yes
REC105_SEG0023,REC105,SPK009,train,18.416,data/processed/segments/REC105/REC105_SEG0023.wav,reviewed,maca mara necc ssuffuɣeɣ ccwaten s arruḥ n arebbi aqa tudes awem dd tgeldit n arebbi niɣ mammec izemmar ḥed ad yadef ɣar ṭaddarṭ n wenni ijehden maḥend ad ikecceḍ reqcuɛ nnes mara war icarf wenni ijehden amezwaru,yes
REC105_SEG0026_PART01,REC105,SPK009,train,10.216,data/processed/segments/REC105/REC105_SEG0026_PART01.wav,reviewed,war ḍas ittwaɣfar ca ura ḍi rweqt a ura ḍi rweqt i dd ɣa yasen ḥesbem tacejjart ḍ tasebḥant ura ḍ rɣidjet nnes ḍ tasebḥant,yes
REC105_SEG0026_PART02,REC105,SPK009,train,10.216,data/processed/segments/REC105/REC105_SEG0026_PART02.wav,reviewed,niɣ ḥesbem tacejjart texsar ura ḍ rɣidjet nnes texsar minzi tacejjart tettwassen zi rɣidjet nnes,yes
REC105_SEG0028,REC105,SPK009,train,6.8,data/processed/segments/REC105/REC105_SEG0028.wav,reviewed,a ṭarwa n ifiɣran mammec ɣa teggem ad tessiwrem x min isebḥen waxxa kenniw ḍ iɛeffanen,yes
REC105_SEG0029_PART01,REC105,SPK009,train,13.7,data/processed/segments/REC105/REC105_SEG0029_PART01.wav,reviewed,minzi zeg uɛemmar n wur ad issiwer uqemmum bnaḍem asebḥan issuffuɣ dd min isebḥen zi rkenz asebḥan n wur nnes uca bnaḍem aɛeffan issuffuɣ dd zi rkenz aɛeffan nn,yes
REC105_SEG0029_PART02,REC105,SPK009,train,13.7,data/processed/segments/REC105/REC105_SEG0029_PART02.wav,reviewed,es min iɛeffnen maca necc ad awem iniɣ belli kur awar ixwan ad zzayes ssiwren iwḍan ad zzayes ttwaḥasben deg wass n lḥisab minzi s wawaren nnec ad tettwaseggded,yes
REC105_SEG0030,REC105,SPK009,train,3.144,data/processed/segments/REC105/REC105_SEG0030.wav,reviewed,uca s wawaren nnec ad tettwaḥasbed,yes
REC105_SEG0031,REC105,SPK009,train,1.936,data/processed/segments/REC105/REC105_SEG0031.wav,reviewed,reɛrameṭ n yunus,yes
REC105_SEG0033_PART01,REC105,SPK009,train,14.056,data/processed/segments/REC105/REC105_SEG0033_PART01.wav,reviewed,war ḍas ittmewci ura ḍ ict n reɛrameṭ mɣir reɛrameṭ n yunus minzi am mammec tuɣa yunus ṭraṭa n wussan jar djyari ḍ wussan deg uɛeddis n wesrem,yes
REC105_SEG0033_PART02,REC105,SPK009,train,14.056,data/processed/segments/REC105/REC105_SEG0033_PART02.wav,reviewed,ammu i ɣa yiri ura ḍ mmis n bnaḍem deg wur n ṭammurṭ ṭraṭa n wussan jar djyari ḍ wussan iryazen n ninwa ad dd kkaren deg wass n lḥisab ak ḍ jjir a ad t ḥasben,yes
REC105_SEG0036,REC105,SPK009,train,4.368,data/processed/segments/REC105/REC105_SEG0036.wav,reviewed,awar n yasuɛ x rxeḍmeṭ n raryaḥ amengus,yes
REC105_SEG0038_PART02,REC105,SPK009,train,10.616,data/processed/segments/REC105/REC105_SEG0038_PART02.wav,reviewed,ni yuyur uca yiwi akides sebɛa n raryaḥ nneɣni ḍ iɛeffanen ktar zzayes ad dd adfen ad raḥen ad zedɣen ḍiha,yes
REC105_SEG0041,REC105,SPK009,train,19.472,data/processed/segments/REC105/REC105_SEG0041.wav,reviewed,rami tuɣa ɛad issawar ak ḍ rɣaci xzar yemmas ḍ ayṭmas bedden barra arezzun ad kides ssiwren innas ijjen xzar yemmac ḍ aytmac bedden ḍi barra arezzun ad kidek ssiwren maca netta yarra dd x wenni tuɣa ḍas t innan inna,yes
REC105_SEG0042,REC105,SPK009,train,18.806,data/processed/segments/REC105/REC105_SEG0042.wav,reviewed,min teɛna yemma ḍ min ɛnan ayṭma xas uca isswizzeḍ s ufus nnes ɣar imeḥḍaren nnes inna xzar yemma xzar ayṭma minzi man wen itteggen min ixes baba i idjan deg ijenwan aqa netta ḍ uma ḍ ucma ḍ yemma,yes
REC106_SEG0004,REC106,SPK009,train,11.824,data/processed/segments/REC106/REC106_SEG0004.wav,reviewed,xeccen dd ijḍaḍ neqben tt tewḍa ca nneɣni x wezru mani tuɣa war idji ucar attas deɣya teɣmi dd s minzi ṭammurṭ war tudjiɣ,yes
REC106_SEG0005_PART01,REC106,SPK009,train,13.224,data/processed/segments/REC106/REC106_SEG0005_PART01.wav,reviewed,umi dd tenqar tfuct icmeḍ uɣemmuy uca israw minzi war ɣares tuɣi bu wezwar ca nneɣni tewḍa x isennanen mɣaren isennanen jiyyfen tt ca nneɣn,yes
REC106_SEG0006,REC106,SPK009,train,16.496,data/processed/segments/REC106/REC106_SEG0006.wav,reviewed,xas uca usin dd ɣares imeḥḍaren nnes nnanas mayemmi akidsen tessawared s imedya netta yarra dd inna asen minzi immewc awem ad tessnem ssirr n tgeldit n ijenwan,yes
REC106_SEG0007,REC106,SPK009,train,15.12,data/processed/segments/REC106/REC106_SEG0007.wav,reviewed,niṭni maca war ḍ asen t immewc ca minzi wenni ɣar idja adas immewc uca ad ɣares yiri s wattas maca wenni war ɣar idji ca ad zzayes ittwakkes ura ḍ min ɣares,yes
REC106_SEG0008,REC106,SPK009,train,17.552,data/processed/segments/REC106/REC106_SEG0008.wav,reviewed,s uyenni ssawareɣ akidsen s imedya arami niṭni ttwaran am war ttwirin u ttesran am war ttesrin war fehhmen ḍaysen i ɣa ikemmer wawar i inebba icaɛya inna s usedji ad tesrem maca war tfehhmen,yes
REC106_SEG0009_PART02,REC106,SPK009,train,11.848,data/processed/segments/REC106/REC106_SEG0009_PART02.wav,reviewed,qqnen ṭittawin nsen maḥend war ttwirin s ṭittawin nsen ad sren s imezzuɣen nsen ad fehmen s wur nsen ḥima ad tuben uca necc ad ṭen ssgenfiɣ,yes
REC106_SEG0012_PART02,REC106,SPK009,train,13.24,data/processed/segments/REC106/REC106_SEG0012_PART02.wav,reviewed,arɛen deg wur nnes aqa ḍ man aya min ittwazarɛen x tma n webrid min ittwazarɛen x wezru aqa wa ḍ wenni i ɣa isedjen awar ad t iqber deɣya s refraḥet,yes
REC106_SEG0013,REC106,SPK009,train,11.952,data/processed/segments/REC106/REC106_SEG0013.wav,reviewed,maca war ḍas iwti ca wezwar deg ixef nnes ad iqqim drus waha xmi dd ɣa tas rmeḥnet niɣ amarret ḍi ttweɛ n wawar ad innedref deɣya,yes
